field_id,lat,lon,year,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M
391623002242386,41.5686,-83.2012,2021,2021-12-28,1.23,3.98,-0.37,7.54,2.35,89.48
391623002242386,41.5686,-83.2012,2021,2021-12-29,2.03,4.27,-0.26,0.45,2.54,92.68
391623002242386,41.5686,-83.2012,2021,2021-12-30,1.85,4.39,-1.08,0.31,1.92,89.52
391623002242386,41.5686,-83.2012,2021,2021-12-31,4.82,7.13,2.65,0.17,4.89,96.27
391623002242386,41.5686,-83.2012,2022,2022-01-01,2.97,6.6,-0.94,5.36,1.87,94.21
391623002242386,41.5686,-83.2012,2022,2022-01-02,-2.99,-1.09,-6.6,1.85,4.42,81.79
391623002242386,41.5686,-83.2012,2022,2022-01-03,-4.85,-2.22,-7.08,0.17,9.24,77.13
391623002242386,41.5686,-83.2012,2022,2022-01-04,-1.23,2.77,-4.88,0.04,8.6,83.08
391623002242386,41.5686,-83.2012,2022,2022-01-05,-2.38,2.05,-9.74,0.07,3.49,78.23
391623002242386,41.5686,-83.2012,2022,2022-01-06,-8.26,-6.44,-9.85,0.03,6.81,86.26
391623002242386,41.5686,-83.2012,2022,2022-01-07,-7.36,-5.54,-8.62,0.02,7.96,86.8
391623002242386,41.5686,-83.2012,2022,2022-01-08,-4.0,1.18,-10.36,1.52,8.74,79.39
391623002242386,41.5686,-83.2012,2022,2022-01-09,-1.05,3.6,-8.46,3.66,6.38,81.33
391623002242386,41.5686,-83.2012,2022,2022-01-10,-8.08,-4.4,-11.24,0.02,6.78,76.45
391623002242386,41.5686,-83.2012,2022,2022-01-11,-7.58,-3.5,-12.12,0.0,9.27,71.38
391623002242386,41.5686,-83.2012,2022,2022-01-12,0.13,4.33,-3.27,0.05,5.4,90.1
391623002242386,41.5686,-83.2012,2022,2022-01-13,0.41,1.87,-2.32,0.2,6.33,95.91
391623002242386,41.5686,-83.2012,2022,2022-01-14,-3.44,0.22,-8.45,0.04,3.21,83.73
391623002242386,41.5686,-83.2012,2022,2022-01-15,-8.12,-5.77,-9.25,0.01,8.57,78.47
391623002242386,41.5686,-83.2012,2022,2022-01-16,-5.52,-0.55,-10.3,0.84,9.61,83.44
391623002242386,41.5686,-83.2012,2022,2022-01-17,-3.58,-1.28,-6.37,1.24,3.12,85.12
391623002242386,41.5686,-83.2012,2022,2022-01-18,-2.19,1.24,-6.79,0.04,5.7,83.84
391623002242386,41.5686,-83.2012,2022,2022-01-19,0.4,4.2,-5.44,0.12,6.96,75.79
391623002242386,41.5686,-83.2012,2022,2022-01-20,-6.96,-5.81,-8.5,0.04,5.86,69.11
391623002242386,41.5686,-83.2012,2022,2022-01-21,-8.61,-5.41,-11.47,0.1,8.66,76.38
391623002242386,41.5686,-83.2012,2022,2022-01-22,-7.2,-2.91,-12.81,0.07,5.34,84.61
391623002242386,41.5686,-83.2012,2022,2022-01-23,-5.97,-3.88,-10.56,2.04,4.59,84.16
391623002242386,41.5686,-83.2012,2022,2022-01-24,-7.04,-2.93,-11.99,2.08,3.58,92.65
391623002242386,41.5686,-83.2012,2022,2022-01-25,-7.52,-4.66,-10.52,0.06,10.03,80.66
391623002242386,41.5686,-83.2012,2022,2022-01-26,-10.12,-7.13,-12.89,0.02,11.22,79.59
391623002242386,41.5686,-83.2012,2022,2022-01-27,-7.21,-2.43,-13.81,0.24,3.68,89.89
391623002242386,41.5686,-83.2012,2022,2022-01-28,-7.4,-3.84,-11.12,0.04,6.71,80.55
391623002242386,41.5686,-83.2012,2022,2022-01-29,-9.66,-6.83,-13.35,0.0,10.68,83.01
391623002242386,41.5686,-83.2012,2022,2022-01-30,-6.14,-1.8,-8.83,0.25,7.57,85.87
391623002242386,41.5686,-83.2012,2022,2022-01-31,-4.66,-0.23,-7.96,0.07,11.21,85.84
391623002242386,41.5686,-83.2012,2022,2022-02-01,1.06,7.07,-5.39,0.04,11.15,85.87
391623002242386,41.5686,-83.2012,2022,2022-02-02,0.66,2.55,-3.08,17.28,2.9,95.23
391623002242386,41.5686,-83.2012,2022,2022-02-03,-5.4,-3.36,-7.91,7.0,3.61,89.07
391623002242386,41.5686,-83.2012,2022,2022-02-04,-8.46,-6.17,-9.91,0.4,11.65,84.06
391623002242386,41.5686,-83.2012,2022,2022-02-05,-8.7,-4.99,-11.63,0.13,11.09,89.25
391623002242386,41.5686,-83.2012,2022,2022-02-06,-6.19,0.64,-12.06,0.01,12.96,90.55
391623002242386,41.5686,-83.2012,2022,2022-02-07,-3.95,-0.6,-6.41,0.11,5.99,92.45
391623002242386,41.5686,-83.2012,2022,2022-02-08,-5.27,-1.34,-10.31,0.03,10.92,89.64
391623002242386,41.5686,-83.2012,2022,2022-02-09,1.82,5.0,-1.88,0.2,12.26,90.49
391623002242386,41.5686,-83.2012,2022,2022-02-10,-0.57,1.74,-3.63,0.18,5.11,85.3
391623002242386,41.5686,-83.2012,2022,2022-02-11,1.31,3.51,-2.58,2.63,4.48,90.89
391623002242386,41.5686,-83.2012,2022,2022-02-12,-4.67,-0.53,-7.41,0.07,9.2,72.65
391623002242386,41.5686,-83.2012,2022,2022-02-13,-7.14,-5.35,-8.75,0.56,8.69,76.2
391623002242386,41.5686,-83.2012,2022,2022-02-14,-7.86,-5.19,-9.9,0.04,13.4,74.9
391623002242386,41.5686,-83.2012,2022,2022-02-15,-4.78,-0.29,-10.03,0.0,12.7,80.26
391623002242386,41.5686,-83.2012,2022,2022-02-16,6.33,10.59,-2.26,1.28,10.33,84.73
391623002242386,41.5686,-83.2012,2022,2022-02-17,2.86,10.84,-5.73,21.65,3.57,90.58
391623002242386,41.5686,-83.2012,2022,2022-02-18,-6.22,-2.4,-11.33,0.2,13.77,79.62
391623002242386,41.5686,-83.2012,2022,2022-02-19,-6.96,-1.07,-11.07,0.1,14.51,73.3
391623002242386,41.5686,-83.2012,2022,2022-02-20,-0.56,6.78,-11.04,0.0,15.37,79.25
391623002242386,41.5686,-83.2012,2022,2022-02-21,4.9,10.96,0.41,0.03,14.8,90.12
391623002242386,41.5686,-83.2012,2022,2022-02-22,8.28,11.25,1.21,6.96,3.08,95.26
391623002242386,41.5686,-83.2012,2022,2022-02-23,-2.24,0.29,-5.21,0.14,8.79,68.38
391623002242386,41.5686,-83.2012,2022,2022-02-24,-4.01,-1.87,-5.69,2.69,8.49,76.17
391623002242386,41.5686,-83.2012,2022,2022-02-25,-3.77,-2.05,-5.26,0.57,7.26,79.54
391623002242386,41.5686,-83.2012,2022,2022-02-26,-3.38,0.45,-6.15,0.08,12.1,78.38
391623002242386,41.5686,-83.2012,2022,2022-02-27,-0.98,5.05,-5.41,0.02,16.38,78.86
391623002242386,41.5686,-83.2012,2022,2022-02-28,-0.31,3.68,-4.02,0.0,14.15,74.77
391623002242386,41.5686,-83.2012,2022,2022-03-01,2.5,7.17,-1.68,0.41,6.45,92.02
391623002242386,41.5686,-83.2012,2022,2022-03-02,2.33,8.13,-2.63,1.25,14.32,84.3
391623002242386,41.5686,-83.2012,2022,2022-03-03,-3.02,-0.5,-4.96,0.1,17.45,66.96
391623002242386,41.5686,-83.2012,2022,2022-03-04,-1.06,3.54,-5.03,0.02,16.14,66.5
391623002242386,41.5686,-83.2012,2022,2022-03-05,8.5,17.42,-0.47,0.0,15.28,80.65
391623002242386,41.5686,-83.2012,2022,2022-03-06,9.97,15.36,1.11,3.47,17.37,78.41
391623002242386,41.5686,-83.2012,2022,2022-03-07,0.8,3.1,-2.45,14.18,5.92,88.65
391623002242386,41.5686,-83.2012,2022,2022-03-08,0.56,4.2,-2.6,0.04,9.91,74.99
391623002242386,41.5686,-83.2012,2022,2022-03-09,1.42,6.28,-2.39,0.32,16.97,77.16
391623002242386,41.5686,-83.2012,2022,2022-03-10,0.46,4.91,-2.72,0.02,16.43,74.11
391623002242386,41.5686,-83.2012,2022,2022-03-11,-0.72,1.03,-3.17,1.06,5.8,83.28
391623002242386,41.5686,-83.2012,2022,2022-03-12,-6.8,-4.28,-9.86,0.06,13.58,64.69
391623002242386,41.5686,-83.2012,2022,2022-03-13,-1.73,6.53,-10.22,0.09,13.62,79.48
391623002242386,41.5686,-83.2012,2022,2022-03-14,4.73,11.67,-0.47,0.01,17.92,85.02
391623002242386,41.5686,-83.2012,2022,2022-03-15,6.42,14.01,0.9,0.01,11.64,89.0
391623002242386,41.5686,-83.2012,2022,2022-03-16,9.0,17.77,1.53,0.0,18.72,81.12
391623002242386,41.5686,-83.2012,2022,2022-03-17,12.01,19.58,3.19,0.04,18.35,73.71
391623002242386,41.5686,-83.2012,2022,2022-03-18,9.93,13.57,6.59,7.25,9.46,90.12
391623002242386,41.5686,-83.2012,2022,2022-03-19,7.02,10.09,2.52,6.48,4.34,90.38
391623002242386,41.5686,-83.2012,2022,2022-03-20,6.11,11.64,1.52,0.52,20.57,71.35
391623002242386,41.5686,-83.2012,2022,2022-03-21,9.02,16.97,2.74,0.02,18.54,70.99
391623002242386,41.5686,-83.2012,2022,2022-03-22,6.02,9.05,3.23,1.29,3.34,87.29
391623002242386,41.5686,-83.2012,2022,2022-03-23,10.85,16.29,6.9,10.59,11.4,92.93
391623002242386,41.5686,-83.2012,2022,2022-03-24,7.32,10.5,3.56,0.26,8.34,81.09
391623002242386,41.5686,-83.2012,2022,2022-03-25,4.96,8.0,1.66,1.24,8.79,85.04
391623002242386,41.5686,-83.2012,2022,2022-03-26,1.13,3.63,-2.4,1.29,7.66,78.02
391623002242386,41.5686,-83.2012,2022,2022-03-27,-2.32,0.11,-5.11,0.34,14.4,64.25
391623002242386,41.5686,-83.2012,2022,2022-03-28,-3.31,-0.81,-5.47,0.11,21.39,62.16
391623002242386,41.5686,-83.2012,2022,2022-03-29,-0.06,4.2,-3.85,0.92,19.71,62.16
391623002242386,41.5686,-83.2012,2022,2022-03-30,9.1,16.24,0.56,1.28,10.56,83.62
391623002242386,41.5686,-83.2012,2022,2022-03-31,8.6,15.89,1.37,1.33,7.94,76.64
391623002242386,41.5686,-83.2012,2022,2022-04-01,1.76,4.57,-1.16,0.43,10.41,76.87
391623002242386,41.5686,-83.2012,2022,2022-04-02,2.9,6.83,-1.54,1.77,15.27,75.17
391623002242386,41.5686,-83.2012,2022,2022-04-03,3.76,7.89,0.09,0.38,9.42,81.24
391623002242386,41.5686,-83.2012,2022,2022-04-04,5.92,10.71,2.0,5.39,9.66,86.79
391623002242386,41.5686,-83.2012,2022,2022-04-05,7.98,13.72,3.19,0.08,17.02,87.78
391623002242386,41.5686,-83.2012,2022,2022-04-06,8.98,14.31,4.98,3.14,5.11,88.9
391623002242386,41.5686,-83.2012,2022,2022-04-07,6.59,10.25,3.47,0.07,12.0,77.01
391623002242386,41.5686,-83.2012,2022,2022-04-08,4.87,7.4,2.81,1.21,13.15,84.34
391623002242386,41.5686,-83.2012,2022,2022-04-09,2.72,6.03,0.44,0.68,12.17,80.04
391623002242386,41.5686,-83.2012,2022,2022-04-10,5.86,12.58,-2.07,0.01,25.01,69.18
391623002242386,41.5686,-83.2012,2022,2022-04-11,10.8,18.94,5.21,6.21,10.3,81.74
391623002242386,41.5686,-83.2012,2022,2022-04-12,12.35,17.89,5.37,0.11,24.34,75.68
391623002242386,41.5686,-83.2012,2022,2022-04-13,16.51,20.25,13.71,5.74,6.69,90.59
391623002242386,41.5686,-83.2012,2022,2022-04-14,9.62,15.42,5.07,3.12,24.02,62.14
391623002242386,41.5686,-83.2012,2022,2022-04-15,9.84,16.01,4.85,0.87,15.74,75.98
391623002242386,41.5686,-83.2012,2022,2022-04-16,6.16,11.33,0.24,0.64,24.52,65.84
391623002242386,41.5686,-83.2012,2022,2022-04-17,2.06,5.69,-1.34,0.14,26.85,68.05
391623002242386,41.5686,-83.2012,2022,2022-04-18,2.71,4.27,1.22,8.28,5.38,85.0
391623002242386,41.5686,-83.2012,2022,2022-04-19,3.21,6.74,-0.02,0.63,13.92,76.52
391623002242386,41.5686,-83.2012,2022,2022-04-20,6.73,12.07,-0.66,0.09,17.31,66.75
391623002242386,41.5686,-83.2012,2022,2022-04-21,12.57,17.53,7.65,1.32,19.85,76.08
391623002242386,41.5686,-83.2012,2022,2022-04-22,8.64,13.34,4.8,2.7,10.9,79.36
391623002242386,41.5686,-83.2012,2022,2022-04-23,16.79,25.04,7.43,0.11,24.45,76.94
391623002242386,41.5686,-83.2012,2022,2022-04-24,19.34,23.87,14.59,0.76,19.65,77.54
391623002242386,41.5686,-83.2012,2022,2022-04-25,13.79,18.54,6.73,8.96,6.34,82.07
391623002242386,41.5686,-83.2012,2022,2022-04-26,6.21,10.37,1.62,0.09,9.97,72.46
391623002242386,41.5686,-83.2012,2022,2022-04-27,3.5,7.56,-0.02,0.0,24.55,70.84
391623002242386,41.5686,-83.2012,2022,2022-04-28,4.63,9.51,-0.96,0.0,22.77,61.8
391623002242386,41.5686,-83.2012,2022,2022-04-29,8.02,14.23,2.07,0.0,22.77,61.27
391623002242386,41.5686,-83.2012,2022,2022-04-30,10.6,15.89,5.0,3.25,10.84,75.63
391623002242386,41.5686,-83.2012,2022,2022-05-01,14.99,20.05,9.71,3.16,18.79,79.49
391623002242386,41.5686,-83.2012,2022,2022-05-02,12.0,16.2,8.29,0.1,9.52,77.25
391623002242386,41.5686,-83.2012,2022,2022-05-03,13.16,19.24,9.28,19.33,6.71,91.3
391623002242386,41.5686,-83.2012,2022,2022-05-04,10.92,15.74,6.54,1.16,13.24,80.05
391623002242386,41.5686,-83.2012,2022,2022-05-05,10.06,14.75,5.28,4.38,10.48,84.6
391623002242386,41.5686,-83.2012,2022,2022-05-06,10.61,12.84,8.86,12.95,7.24,86.24
391623002242386,41.5686,-83.2012,2022,2022-05-07,10.73,15.35,5.74,0.36,28.24,65.25
391623002242386,41.5686,-83.2012,2022,2022-05-08,10.75,16.09,4.82,0.0,27.11,69.25
391623002242386,41.5686,-83.2012,2022,2022-05-09,14.31,20.76,7.74,0.08,27.44,69.72
391623002242386,41.5686,-83.2012,2022,2022-05-10,17.28,24.39,10.11,0.0,23.12,67.69
391623002242386,41.5686,-83.2012,2022,2022-05-11,18.64,25.96,12.56,0.0,20.69,62.77
391623002242386,41.5686,-83.2012,2022,2022-05-12,19.64,26.63,13.88,0.0,25.8,58.14
391623002242386,41.5686,-83.2012,2022,2022-05-13,20.48,26.23,15.15,0.01,27.52,76.43
391623002242386,41.5686,-83.2012,2022,2022-05-14,21.09,26.16,15.95,2.95,20.3,78.1
391623002242386,41.5686,-83.2012,2022,2022-05-15,20.73,27.33,15.17,5.75,26.2,73.89
391623002242386,41.5686,-83.2012,2022,2022-05-16,16.79,22.07,13.52,7.01,27.33,71.98
391623002242386,41.5686,-83.2012,2022,2022-05-17,15.27,19.33,11.06,0.12,28.8,67.18
391623002242386,41.5686,-83.2012,2022,2022-05-18,14.9,17.54,11.66,7.73,6.24,84.31
391623002242386,41.5686,-83.2012,2022,2022-05-19,19.03,24.5,13.52,0.26,24.45,78.66
391623002242386,41.5686,-83.2012,2022,2022-05-20,22.3,25.87,17.45,0.48,17.28,83.76
391623002242386,41.5686,-83.2012,2022,2022-05-21,22.47,25.28,19.87,9.87,14.04,87.65
391623002242386,41.5686,-83.2012,2022,2022-05-22,15.99,19.58,10.56,2.59,15.86,75.11
391623002242386,41.5686,-83.2012,2022,2022-05-23,12.93,16.37,9.96,0.01,20.45,71.43
391623002242386,41.5686,-83.2012,2022,2022-05-24,14.51,19.26,9.07,0.07,28.24,66.9
391623002242386,41.5686,-83.2012,2022,2022-05-25,18.38,21.88,12.53,5.11,14.33,85.98
391623002242386,41.5686,-83.2012,2022,2022-05-26,20.49,23.7,17.53,12.43,10.9,87.3
391623002242386,41.5686,-83.2012,2022,2022-05-27,18.35,22.14,15.44,4.82,20.51,82.26
391623002242386,41.5686,-83.2012,2022,2022-05-28,18.28,22.85,13.68,0.33,24.0,73.63
391623002242386,41.5686,-83.2012,2022,2022-05-29,20.57,25.56,15.09,0.0,27.79,76.9
391623002242386,41.5686,-83.2012,2022,2022-05-30,23.17,28.2,17.5,0.0,29.06,75.07
391623002242386,41.5686,-83.2012,2022,2022-05-31,24.8,29.02,20.64,0.0,26.87,75.22
391623002242386,41.5686,-83.2012,2022,2022-06-01,22.74,27.81,17.83,8.71,18.93,86.05
391623002242386,41.5686,-83.2012,2022,2022-06-02,18.01,21.12,15.06,0.18,19.83,72.95
391623002242386,41.5686,-83.2012,2022,2022-06-03,18.59,25.2,11.78,0.02,28.42,65.63
391623002242386,41.5686,-83.2012,2022,2022-06-04,16.72,20.72,11.92,0.0,23.87,64.25
391623002242386,41.5686,-83.2012,2022,2022-06-05,19.85,24.99,14.22,0.1,21.33,61.24
391623002242386,41.5686,-83.2012,2022,2022-06-06,20.94,25.03,15.9,15.75,13.1,81.15
391623002242386,41.5686,-83.2012,2022,2022-06-07,19.93,22.42,15.64,8.67,17.76,79.69
391623002242386,41.5686,-83.2012,2022,2022-06-08,18.06,22.26,13.79,11.31,17.31,79.17
391623002242386,41.5686,-83.2012,2022,2022-06-09,17.5,21.94,13.49,0.6,26.57,76.1
391623002242386,41.5686,-83.2012,2022,2022-06-10,18.84,23.4,13.04,0.11,24.08,70.42
391623002242386,41.5686,-83.2012,2022,2022-06-11,19.57,23.48,14.48,0.11,24.04,76.81
391623002242386,41.5686,-83.2012,2022,2022-06-12,22.71,26.81,17.57,0.57,22.82,77.15
391623002242386,41.5686,-83.2012,2022,2022-06-13,22.82,27.52,17.56,29.2,24.88,79.34
391623002242386,41.5686,-83.2012,2022,2022-06-14,23.78,27.9,18.69,2.66,21.64,87.23
391623002242386,41.5686,-83.2012,2022,2022-06-15,26.96,31.39,23.3,0.38,29.24,81.01
391623002242386,41.5686,-83.2012,2022,2022-06-16,26.78,30.28,22.45,0.56,26.64,77.43
391623002242386,41.5686,-83.2012,2022,2022-06-17,22.66,26.48,16.73,0.01,30.12,67.24
391623002242386,41.5686,-83.2012,2022,2022-06-18,17.17,21.67,13.43,0.05,32.04,59.26
391623002242386,41.5686,-83.2012,2022,2022-06-19,19.37,23.76,12.85,0.06,28.66,51.54
391623002242386,41.5686,-83.2012,2022,2022-06-20,21.6,27.44,15.56,0.27,18.89,64.96
391623002242386,41.5686,-83.2012,2022,2022-06-21,24.74,31.49,16.63,0.01,29.98,72.87
391623002242386,41.5686,-83.2012,2022,2022-06-22,25.32,29.76,20.17,0.26,27.8,71.04
391623002242386,41.5686,-83.2012,2022,2022-06-23,21.63,26.24,17.21,0.02,31.86,60.04
391623002242386,41.5686,-83.2012,2022,2022-06-24,23.11,28.39,17.2,0.77,30.67,58.1
391623002242386,41.5686,-83.2012,2022,2022-06-25,23.76,29.36,17.29,0.41,24.47,58.63
391623002242386,41.5686,-83.2012,2022,2022-06-26,23.83,29.08,19.32,0.84,16.49,70.58
391623002242386,41.5686,-83.2012,2022,2022-06-27,20.09,24.78,15.69,0.02,30.57,59.45
391623002242386,41.5686,-83.2012,2022,2022-06-28,20.54,25.9,14.43,0.0,31.48,51.37
391623002242386,41.5686,-83.2012,2022,2022-06-29,22.72,28.12,15.58,0.61,25.56,60.58
391623002242386,41.5686,-83.2012,2022,2022-06-30,24.7,30.45,18.27,0.0,30.27,60.1
391623002242386,41.5686,-83.2012,2022,2022-07-01,24.39,30.86,20.01,5.92,15.56,74.18
391623002242386,41.5686,-83.2012,2022,2022-07-02,23.25,28.43,17.98,0.22,27.56,63.78
391623002242386,41.5686,-83.2012,2022,2022-07-03,23.6,28.58,17.96,0.02,29.44,58.62
391623002242386,41.5686,-83.2012,2022,2022-07-04,25.1,31.37,18.32,1.56,23.65,57.64
391623002242386,41.5686,-83.2012,2022,2022-07-05,25.29,29.1,20.52,14.79,17.96,85.02
391623002242386,41.5686,-83.2012,2022,2022-07-06,22.98,24.54,19.61,13.01,8.64,89.35
391623002242386,41.5686,-83.2012,2022,2022-07-07,23.23,27.72,18.28,0.09,24.17,69.47
391623002242386,41.5686,-83.2012,2022,2022-07-08,23.73,27.79,19.31,1.0,12.63,68.7
391623002242386,41.5686,-83.2012,2022,2022-07-09,21.65,25.43,17.63,0.01,28.88,65.18
391623002242386,41.5686,-83.2012,2022,2022-07-10,22.15,27.19,16.42,0.02,25.19,54.45
391623002242386,41.5686,-83.2012,2022,2022-07-11,24.59,30.01,17.41,0.01,24.72,61.57
391623002242386,41.5686,-83.2012,2022,2022-07-12,24.65,28.69,19.74,0.07,28.04,66.77
391623002242386,41.5686,-83.2012,2022,2022-07-13,22.66,28.01,17.92,7.94,20.81,71.33
391623002242386,41.5686,-83.2012,2022,2022-07-14,21.99,26.39,17.48,0.26,28.22,61.26
391623002242386,41.5686,-83.2012,2022,2022-07-15,22.68,27.14,17.36,3.72,21.93,61.58
391623002242386,41.5686,-83.2012,2022,2022-07-16,22.84,28.29,17.28,6.13,15.54,76.69
391623002242386,41.5686,-83.2012,2022,2022-07-17,22.98,25.55,20.9,18.19,8.42,90.19
391623002242386,41.5686,-83.2012,2022,2022-07-18,24.29,29.1,20.62,0.92,25.58,75.73
391623002242386,41.5686,-83.2012,2022,2022-07-19,24.98,30.71,18.41,0.05,27.71,66.23
391623002242386,41.5686,-83.2012,2022,2022-07-20,26.46,31.45,21.81,2.9,23.59,73.82
391623002242386,41.5686,-83.2012,2022,2022-07-21,26.15,30.85,21.69,1.1,28.65,69.82
391623002242386,41.5686,-83.2012,2022,2022-07-22,25.73,31.03,20.9,0.53,28.32,65.69
391623002242386,41.5686,-83.2012,2022,2022-07-23,25.56,29.82,21.16,6.54,15.13,73.65
391623002242386,41.5686,-83.2012,2022,2022-07-24,26.3,29.5,22.52,4.66,14.64,80.34
391623002242386,41.5686,-83.2012,2022,2022-07-25,23.57,27.77,19.58,0.34,25.05,65.41
391623002242386,41.5686,-83.2012,2022,2022-07-26,23.39,28.15,19.04,0.0,23.15,58.47
391623002242386,41.5686,-83.2012,2022,2022-07-27,24.28,28.61,20.16,2.35,11.4,81.08
391623002242386,41.5686,-83.2012,2022,2022-07-28,24.91,29.53,20.7,3.32,23.84,71.08
391623002242386,41.5686,-83.2012,2022,2022-07-29,23.11,28.06,18.25,0.12,24.21,59.23
391623002242386,41.5686,-83.2012,2022,2022-07-30,22.99,28.15,16.83,0.01,27.32,61.42
391623002242386,41.5686,-83.2012,2022,2022-07-31,23.9,29.7,18.48,0.01,25.88,58.97
391623002242386,41.5686,-83.2012,2022,2022-08-01,24.62,29.34,18.49,1.44,17.91,72.54
391623002242386,41.5686,-83.2012,2022,2022-08-02,24.63,29.58,19.8,1.32,25.49,64.08
391623002242386,41.5686,-83.2012,2022,2022-08-03,26.55,33.23,19.83,2.34,23.67,74.23
391623002242386,41.5686,-83.2012,2022,2022-08-04,25.02,27.93,23.07,6.91,10.51,82.89
391623002242386,41.5686,-83.2012,2022,2022-08-05,25.76,29.73,22.29,3.93,19.81,83.59
391623002242386,41.5686,-83.2012,2022,2022-08-06,26.98,31.86,22.43,0.29,24.59,75.18
391623002242386,41.5686,-83.2012,2022,2022-08-07,27.81,33.32,22.99,2.67,21.57,72.17
391623002242386,41.5686,-83.2012,2022,2022-08-08,26.32,30.7,21.29,24.91,16.59,82.76
391623002242386,41.5686,-83.2012,2022,2022-08-09,22.15,26.26,19.65,2.22,12.31,74.58
391623002242386,41.5686,-83.2012,2022,2022-08-10,23.49,27.8,19.25,0.08,23.78,63.99
391623002242386,41.5686,-83.2012,2022,2022-08-11,22.2,26.91,17.13,0.07,23.28,60.79
391623002242386,41.5686,-83.2012,2022,2022-08-12,20.83,25.7,15.64,0.0,27.46,54.59
391623002242386,41.5686,-83.2012,2022,2022-08-13,19.57,24.89,16.67,2.42,9.24,57.21
391623002242386,41.5686,-83.2012,2022,2022-08-14,20.27,25.03,16.42,5.91,7.56,73.5
391623002242386,41.5686,-83.2012,2022,2022-08-15,22.44,26.45,18.3,0.1,21.57,65.48
391623002242386,41.5686,-83.2012,2022,2022-08-16,22.14,25.69,18.38,0.18,23.26,70.91
391623002242386,41.5686,-83.2012,2022,2022-08-17,22.27,26.4,18.12,0.3,23.26,69.3
391623002242386,41.5686,-83.2012,2022,2022-08-18,23.24,28.3,18.35,0.12,24.49,62.71
391623002242386,41.5686,-83.2012,2022,2022-08-19,23.99,29.56,17.4,0.08,24.37,58.11
391623002242386,41.5686,-83.2012,2022,2022-08-20,24.13,29.41,20.35,9.52,11.43,69.04
391623002242386,41.5686,-83.2012,2022,2022-08-21,22.54,25.94,19.88,20.19,13.21,85.07
391623002242386,41.5686,-83.2012,2022,2022-08-22,22.77,26.97,19.18,0.93,18.95,78.01
391623002242386,41.5686,-83.2012,2022,2022-08-23,22.69,27.52,17.6,0.04,23.93,65.02
391623002242386,41.5686,-83.2012,2022,2022-08-24,24.32,29.33,18.24,0.0,23.85,60.1
391623002242386,41.5686,-83.2012,2022,2022-08-25,24.0,28.87,18.77,0.11,18.36,62.11
391623002242386,41.5686,-83.2012,2022,2022-08-26,23.07,27.04,19.28,0.06,11.4,72.64
391623002242386,41.5686,-83.2012,2022,2022-08-27,21.62,26.83,17.6,0.0,24.19,64.49
391623002242386,41.5686,-83.2012,2022,2022-08-28,24.57,31.11,16.54,0.04,22.97,67.85
391623002242386,41.5686,-83.2012,2022,2022-08-29,25.58,29.85,22.39,3.35,16.47,79.2
391623002242386,41.5686,-83.2012,2022,2022-08-30,22.94,27.18,17.32,13.2,19.84,74.09
391623002242386,41.5686,-83.2012,2022,2022-08-31,21.69,27.86,15.3,0.02,23.6,64.56
391623002242386,41.5686,-83.2012,2022,2022-09-01,22.67,28.63,16.55,0.0,23.28,64.4
391623002242386,41.5686,-83.2012,2022,2022-09-02,23.86,29.54,18.28,0.0,18.63,62.47
391623002242386,41.5686,-83.2012,2022,2022-09-03,23.99,27.94,19.71,0.07,18.93,70.04
391623002242386,41.5686,-83.2012,2022,2022-09-04,21.54,24.01,19.99,11.36,5.45,84.87
391623002242386,41.5686,-83.2012,2022,2022-09-05,21.32,24.74,18.9,0.72,6.7,84.89
391623002242386,41.5686,-83.2012,2022,2022-09-06,21.51,25.18,18.44,0.12,12.79,74.48
391623002242386,41.5686,-83.2012,2022,2022-09-07,20.7,25.47,16.42,0.16,22.77,63.75
391623002242386,41.5686,-83.2012,2022,2022-09-08,20.65,26.16,16.24,0.07,22.89,60.3
391623002242386,41.5686,-83.2012,2022,2022-09-09,22.07,28.68,15.0,0.0,22.3,69.62
391623002242386,41.5686,-83.2012,2022,2022-09-10,23.55,29.08,19.71,0.2,18.06,68.44
391623002242386,41.5686,-83.2012,2022,2022-09-11,22.19,26.47,18.8,4.56,10.6,81.03
391623002242386,41.5686,-83.2012,2022,2022-09-12,18.26,22.42,15.44,1.58,13.63,72.5
391623002242386,41.5686,-83.2012,2022,2022-09-13,17.87,23.05,13.57,1.82,18.44,75.69
391623002242386,41.5686,-83.2012,2022,2022-09-14,20.76,27.15,14.69,0.04,18.66,71.57
391623002242386,41.5686,-83.2012,2022,2022-09-15,19.99,25.2,16.49,0.0,15.69,72.17
391623002242386,41.5686,-83.2012,2022,2022-09-16,21.52,27.25,14.81,0.02,15.68,64.99
391623002242386,41.5686,-83.2012,2022,2022-09-17,22.33,28.52,16.2,0.03,16.13,67.49
391623002242386,41.5686,-83.2012,2022,2022-09-18,21.39,26.35,18.08,2.99,14.57,76.79
391623002242386,41.5686,-83.2012,2022,2022-09-19,21.79,28.44,17.59,3.98,17.03,73.82
391623002242386,41.5686,-83.2012,2022,2022-09-20,21.5,27.34,17.04,5.46,14.24,65.96
391623002242386,41.5686,-83.2012,2022,2022-09-21,23.25,31.04,17.58,6.53,11.67,73.18
391623002242386,41.5686,-83.2012,2022,2022-09-22,15.72,18.37,11.74,0.11,15.55,63.22
